token,pool_id,fee,tick_spacing,hooked,ts_sig,fire_cohort,init_block,deployment_rank,n_competing,seed_status,seed_salt,n_swaps,n_mods,n_known_infra_swaps,known_infra_flow,outcome_t3,n_router_swaps_t3,router_like_flow_t3,outcome_t5,n_router_swaps_t5,router_like_flow_t5,outcome_t10,n_router_swaps_t10,router_like_flow_t10,n_known,known_flow,n_unknown_prev_t3,unknown_prev_flow_t3,n_router_like_t3,n_unknown_prev_t5,unknown_prev_flow_t5,n_router_like_t5,n_unknown_prev_t10,unknown_prev_flow_t10,n_router_like_t10,n_other,own_harvest_after_known,own_scale_after_known,foreign_poke_after_known
0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,0xc27707baa367035ab6d4a376f0c6c2cadec38ed0ae171b79096583a8ec043cd2,996859,19937,False,False,False,15220063,2,5,SEEDED,241527,1,2,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,1,True,0,False,1,0,False,1,0,False,1,0,0,0,0
0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,0x9b7c4e8459186c05e87857846d69338deaf83cd17f49162c76640bf12df36545,880000,17600,False,False,False,17105335,3,5,SEEDED,297709,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,0xb02020f384bb8e637b634d73b5e26fee94566e9e9d75fb4d8fd29ab54e5078c4,800000,8000,False,True,False,21513005,4,5,SEEDED,383083,3,1,0,False,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,0x45ef46a0d7c57309994224296da39bd97d76e1927f43db8e5aad3431df71f793,950000,9500,False,True,False,24901796,5,5,SEEDED,430498,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x7a305af794c2068b5d96e5037826df978ebc8da163d786652dd0be53ae38d801,950000,19000,False,False,False,1153353,1,10,SEEDED,311,2,3,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,2,True,0,False,2,0,False,2,0,False,2,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0xbc34e173ccd3c137b857e69ee3ae6120a05b57b2a0769e76e9cf85e3d5de23dc,999610,19992,False,False,False,15220697,2,10,SEEDED,241552,1,4,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,1,True,0,False,1,0,False,1,0,False,1,0,1,1,0
0x558378e000d634a36593e338ebacdd6207640efe,0xbe44fb65045fb7e6e418165958483197c0169251e84f211dcaa3b062b6a7cee3,976540,200,False,False,False,16794365,3,10,SEEDED,285576,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x5d7de1c50e2ba62eab32998c4731ff793f26175e13cc44d1482841005b2021e9,900000,18000,False,False,False,16806312,4,10,SEEDED,285918,2,1,1,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,1,True,1,True,2,1,True,2,1,True,2,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x3460f652a32af672a888df23a3cde69fd22bdfda7666dac27c2e64c89abc3cd0,880000,17600,False,False,False,17102165,5,10,SEEDED,297547,1,3,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0xea6ea4aa84303f51b507579eca9a51c9775b0dcd143252253673941a17c68dfd,500000,10000,False,False,False,17263254,6,10,SEEDED,303793,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x3cbc418c2f0f0e4c998e4448956046d066796fe931a8bda436d85492a1e9dbf2,750000,15000,False,False,False,18125700,7,10,SEEDED,329096,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x5dfef101399a492bc648d9f0125e8780414eb3b15392f665cbad83504e74f8b5,700000,14000,False,False,False,18138129,8,10,SEEDED,329272,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0x7fded2b76634b386e4e577e2f4512aabcd14ed67aed843351c2988c956378579,800000,8000,False,True,False,21521736,9,10,SEEDED,383164,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x558378e000d634a36593e338ebacdd6207640efe,0xf0f4428a2def3b984e868692bd3166008c5720d9b216e04c950b85b87fea4215,950000,9500,False,True,False,24894143,10,10,SEEDED,430429,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x131fe0d8d06c53e763cdc63a194c16059789c1b91fdf271ad5348ecddbf54a8f,950000,19000,False,False,False,1153712,1,10,SEEDED,326,2,1,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,2,True,0,False,2,0,False,2,0,False,2,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0xac5d8d6db317959111decfb493c935db7d021cd8540f8910286dbcfc24d7d89a,900000,18000,False,False,False,11376988,2,10,SEEDED,141865,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0xe7c6ef19e60cb94923bd51ed0ff2ae3ebbddaa02ce6d4c5fbae1bb515d7932dd,920000,18400,False,False,False,14673504,3,10,SEEDED,220287,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x18307afb21cfec435ad1a5250e12c9f5984115ed4782faf579476c35f1d281f0,910000,18200,False,False,False,14865959,4,10,SEEDED,229024,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x62d1079935aa8f91720fa27cba315e653c33b63f00bb69937844889259d03188,995818,19916,False,False,False,15219469,5,10,SEEDED,241508,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x444b6745db0cfa1ab6a31ac4d619fbc9123019aadba6d6d7412e991cc785a534,880000,17600,False,False,False,17170201,6,10,SEEDED,300006,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x35c366e35722f57d016485192b2b76ebac6807d4d18de5a8a8cc2dbca95a67ed,800000,8000,False,True,False,21527695,7,10,SEEDED,383263,3,1,0,False,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x7c85d50649edf12d7593bc7b0c070ce8e8fb1f07922db75045f94840ae44012e,950000,9500,False,True,False,24923279,8,10,SEEDED,430678,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0x095e3b97854692eccc245a9e1d61641a9d0b6c76464d656a4fd37f22f366721b,950000,9500,False,True,False,27594199,9,10,SEEDED,462548,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0xd9bfd7203e60fb1a0483e159866b466e61da50c11faebd3b2cf3e668af9253f6,940000,9400,False,True,False,27686010,10,10,SEEDED,463589,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x493c352f0ef8bdf4899594d817624ac86a26b384617da6c5cdedbc3ae2655a0b,950000,19000,False,False,False,1367637,1,7,SEEDED,466,2,2,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,2,True,0,False,2,0,False,2,0,False,2,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x613d2ba81b068de0b33bf2b72a5aa2631587efbc4b61b21234aab7fa2190b45e,920000,18400,False,False,False,14761277,2,7,SEEDED,225409,1,2,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,1,True,0,False,1,0,False,1,0,False,1,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x23d85725f6dba58deeb37ebfadf429ff6403b17718ad0a1786e122ff574a0aef,910000,18200,False,False,False,14861776,3,7,SEEDED,228834,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0xa6217ee23aac0d550bd21d5ac9b4b29579fc898a790e5dff0b3fc52ad5581104,999157,19983,False,False,False,15649405,4,7,SEEDED,253518,2,2,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x9c5fc7b005475f032f1ea032992f3aaf025a7f97a5825a20e0aa6dc9b4a38f55,880000,8800,False,True,False,21216879,5,7,SEEDED,380438,3,1,1,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,1,True,2,True,3,2,True,3,2,True,3,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x8c111edbe1147c663a3a578f049a8109c0b3057ef78060175f7c83c023e1119c,950000,9500,False,True,False,24921969,6,7,SEEDED,430664,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xddf2266b79abf0b48898959b0ed6e6adf512be74,0x51438643ea4c83b23aa818f569b208f2d76d0c6c4f158e04f3a1be0a60e18f92,950000,9500,False,True,False,27684310,7,7,SEEDED,463549,1,1,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,1,True,0,False,1,0,False,1,0,False,1,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xb628ba70c896f535943a89fed75c77f57ccd717f9b04a45814a3901e534cebca,950000,19000,False,False,False,1367666,1,14,SEEDED,467,35,4,35,True,FLOW_AND_HARVESTED,35,True,FLOW_AND_HARVESTED,35,True,FLOW_AND_HARVESTED,35,True,35,True,0,False,35,0,False,35,0,False,35,0,1,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xea32fd5cad0e98b33dc2fe1b2f5d0a761600f9ff93416bdc00c2335b6cd39ca7,900000,18000,False,False,False,11382875,2,14,SEEDED,142140,130,8,110,True,FLOW_AND_HARVESTED,130,True,FLOW_AND_HARVESTED,129,True,FLOW_AND_HARVESTED,127,True,110,True,20,True,130,19,True,129,17,True,127,1,7,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0x29b75a24ae42e2f9d78d33ec30517fdc1fe727b869a46247d6c12cad5db19a7e,940000,18800,False,False,False,12569239,3,14,SEEDED,174010,28,5,26,True,FLOW_AND_HARVESTED,28,True,FLOW_AND_HARVESTED,28,True,FLOW_AND_HARVESTED,28,True,26,True,2,True,28,2,True,28,2,True,28,0,4,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0x445083407ebc414e64d614df74077ede74b404b8a09147c6254d4b4b9dc38bff,970000,19400,False,False,False,13340549,4,14,SEEDED,185364,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xd3953018bd45a0c4910f32ea82250baeda6922884f62539ac2ee1d8871db7494,920000,18400,False,False,False,14668244,5,14,SEEDED,219900,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xec840a9e5c23b185fbf117985db89f9f2c32f8425bc8e62d28da3316a06323b2,910000,18200,False,False,False,14860178,6,14,SEEDED,228751,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xf456782185942d680d61054367d906fa653bfeec214288681b803de91c579a17,996649,19933,False,False,False,15216442,7,14,SEEDED,241395,4,3,2,True,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,2,True,2,True,4,2,True,4,2,True,4,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xbe56195db3a997ba4342ed55fbb4877997aafc2688024a61b516bf5d3a3ca2c1,976540,200,False,False,False,16815095,8,14,SEEDED,286130,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xc75b5ec2250912faf981a850ba03e37d360adfcb2875e6c21872870db332ec7b,951110,19022,False,False,False,17063957,9,14,SEEDED,294840,1,1,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,1,True,0,False,1,0,False,1,0,False,1,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0x9c5bf532f8c4b0b706658888fbf86602363778b567533440419d2ebc9ee0a90b,500000,10000,False,False,False,17525184,10,14,SEEDED,314007,5,4,4,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,4,True,1,True,5,1,True,5,1,True,5,0,3,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xc069b9db4bd642bbc9e17f647fa4f76a7f45cc49c3a1f81f40bd6cff1c412cc1,510000,10200,False,False,False,18133300,11,14,SEEDED,329206,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0x71eeb783dbdc0280ef186a82c418159f830c9d54439fe7ac852909012d2422f1,400000,8000,False,False,False,18140526,12,14,SEEDED,329294,8,6,5,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,5,True,3,True,8,3,True,8,3,True,8,0,3,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0x094464236613e7856eba4b7aaa57892ee59cefa82493e9a81467f42eb7ef2d95,800000,8000,False,True,False,21505123,13,14,SEEDED,383013,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8005d266423c7ea827372c9c864491e5786600ea,0xf4cf74e548995425e6987c6e86dabddd1fd4eee16504a70b04a1acc1c2c66557,950000,9500,False,True,False,24902343,14,14,SEEDED,430507,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0x5e840686d7b13b739f570f7bddf03ef3ad3c332bfed68c3c9364697d90d33c7c,950000,19000,False,False,False,1367965,1,13,SEEDED,476,42,4,42,True,FLOW_AND_HARVESTED,42,True,FLOW_AND_HARVESTED,42,True,FLOW_AND_HARVESTED,42,True,42,True,0,False,42,0,False,42,0,False,42,0,1,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xd5c6302444e291c56fb0156fbe4b4b4ba1262184273e47e7151c1361027b86e7,900000,18000,False,False,False,11384197,2,13,SEEDED,142185,101,7,79,True,FLOW_AND_HARVESTED,100,True,FLOW_AND_HARVESTED,100,True,FLOW_AND_HARVESTED,100,True,79,True,21,True,100,21,True,100,21,True,100,1,6,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xfe569a820bb3e40555c8b421324ab120a3cfc809a4e6a0dc6c9f354042b3cdf5,940000,18800,False,False,False,12569842,3,13,SEEDED,174037,28,7,28,True,FLOW_AND_HARVESTED,28,True,FLOW_AND_HARVESTED,28,True,FLOW_AND_HARVESTED,28,True,28,True,0,False,28,0,False,28,0,False,28,0,4,0,1
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xd4df869ee6ecc3c3ad0c593608295aba13b87851993b7c2d93337f69ea5646bf,990150,19803,False,False,False,12619200,4,13,SEEDED,174969,3,3,2,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,2,True,1,True,3,1,True,3,1,True,3,0,1,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0x13e354be3aee0a9bbcca9cba9a1c8125f293f543f640ddfa34e7ecef9e82f4e4,920000,18400,False,False,False,14649304,5,13,SEEDED,219252,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xcedccf0e7c60f69838927bf2df08c43451b202de113ad2915faf85e08f5840a5,910000,18200,False,False,False,14845724,6,13,SEEDED,227997,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0x053e397145a05bad495fdb6c7ac425a9f56fe67ad82dc85b44f6cac4f2cc2b5f,905000,18100,False,False,False,14859163,7,13,SEEDED,228689,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xbb59340d135fbd0fb128150c2cd29fef136981ff76134efe241356e80b19d63a,998786,19976,False,False,False,15217715,8,13,SEEDED,241450,1,2,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xf78a5d7315c6023615813b4fada1785b058149b3cbad9c4a2d4104626b13be71,976540,200,False,False,False,16815813,9,13,SEEDED,286148,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xeca5ca3e82e85281e8cb724dde5bc8e27aa57c783c761d0c3f25df7ab662a044,880000,17600,False,False,False,17063544,10,13,SEEDED,294805,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0xbe7bf25617deccc4f355b72e14516bcfd6397c5d26edd68f15660a7541dfcd93,800000,8000,False,True,False,21541773,11,13,SEEDED,383491,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0x56880f115e294c1df0a3c6409807eedeafb3305d4a86c75bdddf1ae5cd19028b,950000,9500,False,True,False,24913146,12,13,SEEDED,430586,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,0x7335a62ad95f81374b72e4a1ea5badef17ee54a80e7061864ff325878f9071c8,500000,5000,False,True,False,30372944,13,13,SEEDED,541272,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x847661839a596aa6a175f3c055d109bf8a0a2a8c06c750691d1f5285e56d545d,100000,2000,False,False,False,1741183,1,22,SEEDED,642,2418,403,969,True,FLOW_AND_HARVESTED,2344,True,FLOW_AND_HARVESTED,2325,True,FLOW_AND_HARVESTED,2209,True,969,True,1375,True,2344,1356,True,2325,1240,True,2209,93,29,0,86
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x9ce4d809958a5042635e0b0cadfccf147b857f3a50e129c9cae328c99b3aed4c,850000,17000,False,False,False,3680500,2,22,SEEDED,1337,8,3,0,False,ROUTER_LIKE_REPEAT,8,True,ROUTER_LIKE_REPEAT,7,True,ROUTER_LIKE_REPEAT,7,True,0,False,8,True,8,7,True,7,7,True,7,1,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xa0c076b48063d74af75652f1e3276adcde4dc380368ac0ce5570c3b3fcc363e8,900000,18000,False,False,False,4011173,3,22,SEEDED,1624,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xc02651d36092193a24792c546a3f70d6b0e3ff8050ac7f270d4cb3175a3d83d5,920000,18400,False,False,False,4190060,4,22,SEEDED,2591,2,5,0,False,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xd3a31dcf720b12b8143b8c4188add25f6ac9734c72c6900c1390d33765872c9d,125000,2500,False,False,False,5289884,5,22,SEEDED,7817,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xcf787e1f65cf07b0cbfe0d273316eefa5ffeed7ae3c8bf0e16234f43cf5d68a4,870000,10000,False,False,False,7079873,6,22,SEEDED,45732,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x94a50b5b88f5f115572b3eef63fd00cdb0c44e2303d127effa5cc3a3061561db,883690,200,False,False,False,7080814,7,22,SEEDED,45751,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x7d311af9fc47bc51f5949852e588aee9ca995bb8949796c8e08351cb8da321a2,500000,10000,False,False,False,7246583,8,22,SEEDED,48878,11,1,3,True,ROUTER_LIKE_REPEAT,11,True,ROUTER_LIKE_REPEAT,11,True,ROUTER_LIKE_REPEAT,11,True,3,True,8,True,11,8,True,11,8,True,11,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x279f50a80b387befc1dd15787796d65156ebd6328f1af839ac3651a3e3e1904c,660000,13200,False,False,False,9833345,9,22,SEEDED,101354,2,2,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,2,True,0,False,2,0,False,2,0,False,2,0,1,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0x0d88efa1a12e85cd3c79679f302497a69cee32e9958dde3c03283639fe60d65b,100000,2000,False,False,False,9853329,10,22,SEEDED,102144,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xf57d135bb376877062efac8fd09467e47098d3eae6184f092502b3b7a5702b86,200000,4000,False,False,False,9914355,11,22,SEEDED,103730,26,3,7,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,7,True,18,True,25,18,True,25,18,True,25,1,1,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xb9114b66aa29f81bc903c4baef5cff2e7dbf378d37e35f9777bcaef82a6b1334,849530,16991,False,False,False,10089343,12,22,SEEDED,106459,4,3,0,False,POOL_POKED_AFTER_FLOW,4,True,POOL_POKED_AFTER_FLOW,4,True,POOL_POKED_AFTER_FLOW,4,True,0,False,4,True,4,4,True,4,4,True,4,0,0,0,0
0x01637b14b7378b99de75a64d50656d98488d9a4d,0xbf7f515695ba283a001d55f3ecb9d2622d03faeb5d2c15096b265e33b39b9f05,500000,10000,False,False,False,10930143,13,22,SEEDED,130940,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
