token,n_extreme_pools,first_extreme_block,last_extreme_block,span_blocks,min_fee,max_fee,distinct_fees,fire_cohort_pools
0x43eea882b845a8493152ebc55cf30ae9281b02d5,17,13464915,30311768,16846853,200000,999999,14,12
0x4075d497970754b5561762255ce2b7588390dd53,17,13562095,30473718,16911623,500000,999500,15,0
0x488fd20bd1b9aeca82b593311e5e925eab840522,17,13722792,14623016,900224,500000,999881,16,0
0x206eb8a5afbd0adefb4efae0d1db585c559ab684,17,14537861,15893446,1355585,500000,999881,15,0
0x6f572e8020247324d7b9dc15c297a32e4187df1c,17,14725617,32299247,17573630,100000,990002,15,0
0x53db64dfff64918ffd7c706c9b78a2d627cc0576,17,14798812,30950915,16152103,250000,999881,15,0
0x32c93de8490ca6e8e7f5066ebd921ab53837e90f,17,15522146,17007978,1485832,296080,999068,17,5
0xfe97b34db5cdd67e04678b772751b08da8f49715,17,16346220,18906883,2560663,120000,999500,16,0
0xd981ed1e59244105b037334a937a83d695ab1e18,17,16533950,18243336,1709386,100000,999808,14,0
0x73b4ad2335e8ef618b140175ad71efc0a4c3c365,17,17841374,19753905,1912531,100000,999116,17,3
0x9fbe210007ddd8389f98d0253018e65cc48b9d24,17,18483026,28931888,10448862,500000,991700,17,3
0x01c6e4ee0889529a97445175731963cecd6a6ba3,17,19069876,24201020,5131144,600000,999339,16,3
0x667f0926022e6b9e9f67a9314ed5830be54346b2,17,19243676,27022987,7779311,100000,990001,16,0
0x3b84cff796aa2681e2e745e10960ede6336b2456,17,20395941,22963186,2567245,601100,999990,16,0
0xc1a0fd2b35dc2c3100305a8345a32e076148ec14,17,20837253,22889116,2051863,150000,999802,16,1
0x885b049701f71d234e75f7c9f8a0ed577b2f6ba3,17,20913029,21535061,622032,300000,999235,17,2
0x8dfb7090971b0ba6c9c3ea004d98e7587f169201,17,21218222,30829530,9611308,200000,999068,16,0
0xe15db7c8547a0add11eb26a700246cca08aefce5,17,21594660,31451571,9856911,100000,992000,17,0
0x7199dbb84e74a1e12883fb213240e555ff4d5df1,17,22796649,23667417,870768,500000,999890,16,0
0x3cc1251041c66ebc0d9aa1f422de43b0c06b8e8a,17,23698552,30714285,7015733,200000,998367,17,3
0x9c3ee350361768aaa5194f0c07e6e5bd5ed033bf,17,24649246,31424061,6774815,100000,999808,16,3
0x829316d24ec1114d2ebe5d885a4c8a1c712644cc,17,26980010,29737724,2757714,160000,998884,17,0
0x298348d5b2e45c774e3ee4f1a0924071dfbdc8c7,17,27818036,31228516,3410480,400000,998112,17,0
0x196a3ab28e1e854a040e57576cf94ff99d7f3acc,17,28075048,31440002,3364954,100000,991000,17,7
0xedf530ac305923314302a729464e942a0fedc342,17,28175317,30532952,2357635,150000,990001,17,3
0xdc29db7d4396ed738710a5373a30afc197e7268a,17,28822551,30646070,1823519,250000,999999,16,2
0x6d4fb5f51b0c2589846eb679fc54214af1e37378,17,28823660,28921826,98166,500000,991010,16,3
0x0d6612d1e98991db21e7b707eca58cefec4f8c55,17,29121967,29865856,743889,360000,999002,17,1
0xcabda059c8e091305e6ccc3d3c0afd4291166071,17,30536929,30985670,448741,100000,999004,17,0
0x322f0929c4625ed5bad873c95208d54e1c003b2d,16,987370,27792724,26805354,500000,999798,13,0
0xbf72347bacefe747eaf48b8a66e38babad3020a0,16,1026832,25893398,24866566,100000,998000,15,0
0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,16,1153229,23542172,22388943,100000,997194,16,0
0x05b37fb53a299a1b874a619e1c4c404d52c36f4c,16,1153578,32319859,31166281,100000,997037,14,0
0x38673a2ea3a527214422c9dc0c83ac3bbd83bc72,16,8818541,28634137,19815596,200000,990001,15,0
0x238e6cdf8f874edafb43fb3d430c72ffce158a4f,16,9454198,21473074,12018876,100000,999999,14,0
0xa15cd06dd305269a0f48bebeb30aa3588fba7b32,16,9810356,27150999,17340643,110000,999993,15,1
0x8b75d91b369521ec74d31a19304c04ad761370e3,16,10184112,26513072,16328960,250000,990004,15,0
0x212fb444816e94885c22638b6b7ba99667825afe,16,10630999,20312821,9681822,100000,999911,16,1
0x89b73fcac5b57e7bf228b22f47e9081867e02ecc,16,11603326,20379331,8776005,100000,999000,15,10
0x727701f88f09fed71eb217bcea88b3f314cf7079,16,11995707,27900565,15904858,100000,990001,16,0
0x3d02dba59d1fcb14fa75973e1e3b5256f3b17dcf,16,13549980,26505252,12955272,350000,999999,15,4
0xef33c659b828968fcbcc7ddf2e1149d792d8ea5a,16,13933285,15445897,1512612,660000,999999,15,0
0xdb87393727b666c43f5aecb03d8b419ba54d9b03,16,14679583,31421215,16741632,110000,999999,14,3
0x35d628c2e4bde1c1fd35d817e21c29fad1d758a1,16,14685459,15726869,1041410,100000,999881,16,0
0x7328f42b1747ffe01324a6c21dac00890d26526e,16,15881623,16221511,339888,440000,999617,14,0
0x5acb54868d292443cafc3ce88496589f6b4f1e18,16,16774466,18254608,1480142,100000,998773,15,3
0x08a69789c16af020d321011e237fe193e2131e18,16,16907742,20222583,3314841,300000,998815,15,3
0x8000e44986a7892caba486349e7291da388e7ba3,16,18393506,18994831,601325,150000,999223,14,4
0x66175075f60c893456ee6a0237ed0f548a9023a2,16,18427514,29890559,11463045,112280,999002,14,3
0xdda120ca4a13ea00398d96fc079dd39254766ab8,16,18475674,19043461,567787,420000,999999,14,3
0x4de19c854965ea95ab5be7a8d16cca2775825bdb,16,19713714,22146071,2432357,666660,999300,16,0
0x1ecf8c9356e7a2b724b9adb14e61d4d621ad72b9,16,20019285,31011114,10991829,250000,998834,16,1
0x0acfd9562ee8d9fb46993d54a6e5b3652d943c12,16,21247165,28650365,7403200,268600,999417,15,2
0x49e34dbb35023d51f981558f54e5523fa9c44b03,16,21748126,25724925,3976799,305000,999798,16,4
0x1f34b8d6c6ce2a6228fe23b4a3a05a6ff9ef0836,16,21973768,31247237,9273469,320000,999068,15,1
0x6342e7fb1c98df507a8c846e49962d3e5e197ecc,16,22122366,32327196,10204830,491000,999334,16,0
0x017e6c44c65ea986c2b3225cac6c9a87e1b06f7a,16,22273389,29344641,7071252,340000,999224,14,3
0x2423b098865067e25ac232c91c824105d896ae3e,16,22515839,29353685,6837846,500000,999989,14,2
0x27f0e37180111869572864b925c0fbc319147328,16,25158349,25314036,155687,600000,999999,15,0
0x601d03f379303c2ca5c2d8711b22cb96b294f3d7,16,26428019,26997111,569092,100000,998834,13,2
0xc6eebe75d1d3d2e00b129c5b9058f89ca5faa043,16,28732818,28939615,206797,500000,990001,16,2
0x2b158be7381f9039d29741f8ba03400336cceb98,16,29718053,30598046,879993,500000,990001,15,6
0x207e24d1bd58344873953160ec740ca8d92ac4cc,16,29720241,32263184,2542943,770000,991010,16,2
0x9b09c435bc5da088722be47e97989fb1e3ed4eb9,16,30286977,32237215,1950238,150000,980080,15,0
0xb60e6fa5bd79f7ab99fcaa7bf3a639cd16bda3b7,16,30486710,31468112,981402,100000,970790,15,1
0xfdf085fc400504ca734e9ef89c68d2b98e604c2c,16,30679590,32086000,1406410,198870,999900,16,2
0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,15,983985,22087097,21103112,700000,990000,14,0
0x6330d8c3178a418788df01a47479c0ce7ccf450b,15,991359,30127031,29135672,800000,998834,10,0
0x0e8720b8cd84f95b4b6696adbfa8063c4b8b94f2,15,4004984,30481315,26476331,800000,998000,13,0
0x7e86381a763f0ecca2bdf27c54eac403ddd48123,15,4012898,29343871,25330973,100000,999999,14,0
0x1dae71a215ee5c696cb644f030597ae4f32831c0,15,4168008,16946560,12778552,250000,990005,14,0
0x274c69125bc03784f61378dce7fb6c6d87331389,15,4398315,7591925,3193610,120000,991200,14,0
0x0339f5459fc690ac85f1782e15782a151b4a9e1b,15,5672967,31644053,25971086,100000,990000,15,0
0xb035433102605446884c41c6253bd9da4552a8f9,15,6660162,12414376,5754214,100000,990002,15,1
0x9bef0a6e2717957f6c51551de892553c3fb86604,15,7969368,17497507,9528139,100000,990000,13,0
0xe891ec603a91076abdb2f3be8df8aa0605d4417a,15,8759993,9071864,311871,140000,992000,14,1
0x04ddb8bfdd38c4bb2b1f5af45ecbe2b32ffdd723,15,9486211,9700770,214559,420000,999993,14,0
0x62537c09a874cfe886e052d5afcd28356a98e549,15,9720471,11145530,1425059,490000,990001,14,0
0xedaee44320107caa714baaec486261a87f27022d,15,9770445,30420356,20649911,136660,999788,14,0
0x8218d73c00567a01481495ad6c5143e00d5bb5b4,15,9976447,14199494,4223047,110000,990001,14,0
0x8ec17c059f250a5c19566c3fc56ee13a343dd283,15,10485902,27174778,16688876,400000,998446,13,2
0x69e1982ed2507af921e2faebb97ebff28e75cb90,15,10506488,14177149,3670661,195000,999780,15,0
0x820d283f7b9b00bc8874ef9e1910bbe8912cb127,15,10606809,17821491,7214682,100000,990001,14,0
0x1cd3957954a9361b93ee464964000ea438359903,15,10623586,11498973,875387,150000,999780,15,1
0xe735ee5ef92003cf2c6c8e69321ca234297637f9,15,11013839,11837053,823214,500000,950000,14,2
0xda256666c501ca0e01ded46167972589cbafeacc,15,11114798,11598944,484146,100000,990000,11,0
0x2fa7d58c1a5af6bf285c130b46a853bee6be33f3,15,11307491,31433397,20125906,100000,990001,14,0
0x8ecea3d0e648db646d824aa51eedeb16ac3d6878,15,12357596,30240204,17882608,500000,999780,14,1
0x716d5dbbcd2b76b5b2eb2bbed47656156d5aab58,15,12754927,14541673,1786746,770000,999881,13,0
0xe69acaf9b647abb91b9e0420064b21c31adec7fa,15,13154454,15332819,2178365,500000,999000,13,0
0xac761b2c052f9f6b5dd0e5f6f68b3570e3c0a4c0,15,13186287,14307251,1120964,200000,990001,15,1
0x848fac16a9a830ec5c3884cf67687055b0af16df,15,13882709,14864624,981915,250000,999900,15,4
0x0b9fa1f756f7a374abd45642a2eea8aa78fbcba3,15,14080747,14219303,138556,100000,999500,15,3
0x887df15e95423acdd181aed8c6144505e1ea6969,15,14205163,18722889,4517726,440000,999218,14,7
0xc6f122ae6147db4f81fcec00b291cafb778410bc,15,14561043,16644459,2083416,400000,999881,14,0
0xf9b3a60ca60b425e8c4f1eca51209770f45374d0,15,14815677,17752471,2936794,120000,999489,14,0
0x3b9b713a3bba6c3388371cfdb072cd70118bb727,15,15011443,21215992,6204549,100000,999999,14,0
0x24d8657e10af588b12de3e102a116f77b9e35ee8,15,15110631,31998906,16888275,841300,999797,14,1
0xdbb9ffc6d525683877fbaaa29c15e948bced8c4b,15,15402499,22632721,7230222,500000,999000,15,0
0x4a76d884bb9cbbf2138fbe47e99584eb5168dde2,15,15764929,31067977,15303048,350000,999910,14,0
0xd0d179a76db0988296cb7ca9658f0d4bf40578bc,15,16510302,20068770,3558468,100000,990002,14,0
0x55fbe4fb91d0ef9612dba7a6f14807c234b41e18,15,16557608,17580847,1023239,100000,999202,13,2
0xc40a8118fd33330772de5be4c6e2587a07489ba3,15,17101658,17270704,169046,100000,999330,14,1
0x70a35be73f4bbc55f4967f84daf988756b7b1e18,15,18244229,18715523,471294,100000,999350,11,0
0xb46f588f382d14e0c6317041eaf414fd0ad649a9,15,19720316,20209204,488888,870000,999900,15,0
0x590a7b18d8351dde18d2c6a4d9d37593ec3702fa,15,20104480,20215938,111458,700000,990002,15,0
0x8382342eb994dbc3ee845b8ad3d99c1313ae7b03,15,20157871,25826717,5668846,150000,999334,14,1
0xc1a0bf772b80ff771b3837e269813f7b62e047be,15,21114991,25973881,4858890,500000,999800,15,1
0x129b169f0e142114dba69c2ce49eb3f0181dbcf7,15,21687946,22846508,1158562,300000,999635,13,0
0xf7f9ecc2f5a55d67b715ef9f47dffcef09340047,15,21775597,22377705,602108,606600,999081,15,0
0x1241ec2fb9a3e39aafa8db409f4d4ce2c92608cc,15,22020742,30254920,8234178,500000,999334,15,4
0xfb60fa2db6a8c6e7d510ad33551defae89a917bb,15,22560956,32184012,9623056,250000,999228,14,1
0xa2d99db0593ffd57ae9b92103515bba061fa5ec1,15,22820239,24577121,1756882,100000,999530,14,0
0xfd588550ebbc4b2ddc210f396ec45cbde01496c6,15,23669481,23713478,43997,500000,998834,14,4
0xb07ea25bc708bf5e79f7f693ec82d40a924bdca5,15,23856928,24021882,164954,400000,999001,15,0
0xfd181632e1f2335dab74535e6dd29082d3191bb2,15,24439979,31515996,7076017,500000,998446,15,0
0xf63f9e3351d561b1f31d203cdf089d7181f4d460,15,26206589,31569744,5363155,250000,999068,14,0
0xea7d32afe10bae770f8ad350190a120c27ca12cc,15,27042196,31383712,4341516,100000,998834,14,0
0x430943428a4dea934ed6387a0637a502b556fc79,15,27960182,32268966,4308784,756660,998112,14,0
0xd58694693aecd26d57af5ca78c8185d87e3171cc,15,28062298,28240634,178336,150000,991010,15,2
0xb3423266c7a4acdbb5eb229c35b38bfdb28a7907,15,28186951,32315652,4128701,100000,991010,14,2
0x87f1ed895b460c002e82075f1038e7f2ce4d51cd,15,28521602,28842830,321228,100000,990010,14,0
0x7b7d785a2ba95d39f97fce44f5b2169895855b7e,15,29637738,32303240,2665502,129900,999999,15,0
0x05e4eda215fa3da3d540d8dd381e893e9daac15f,15,29707385,30545807,838422,660000,980120,15,0
0x722dad04eade14c4df0f1a8f7bdd0934d78f2795,15,30339877,32289381,1949504,150000,970790,14,0
0x892eec114d9bbc6473733eb43c71755c2007ad51,15,31236369,31437805,201436,100000,999000,15,2
0xd0e4cbd1299d2881b96480023f91f57ad828f91b,15,31320848,31476382,155534,150000,990001,14,1
0xba8660b7005e511a968836c42cca99c0b6667038,15,31413605,31630340,216735,350000,983690,15,1
0xe0444ef8bf4ed74f74fd73686e2ddf4c1c5591e8,14,1152840,21692251,20539411,500000,999858,13,0
0x8005d266423c7ea827372c9c864491e5786600ea,14,1367666,24902343,23534677,400000,996649,13,0
0x5266eeaff092d6136ab63d18b975a60a0cc0c8f7,14,4219743,29470414,25250671,100000,990001,12,0
0x9914f79bb351174232ad00af85c8189eea39ce5a,14,5733237,8908779,3175542,140000,990001,13,0
0x952ef66bb953c38fad9e57832eb0c4100f65af30,14,6134035,9456613,3322578,150000,990001,14,0
0x2103faa9d1762e27a716c61718b3acf3ec1f9bf1,14,6440564,27948589,21508025,500000,998000,14,1
0x57c0e45cb534413d1c20a4240955d6bb250bb4f1,14,7086845,27697197,20610352,100000,970020,14,0
0x6689ab375aaaa9aed78aaaba2e8edcc547478cf1,14,8057732,20281104,12223372,305000,998000,13,1
0xb8f2927997787fc79893b2a017fdfd0fa85381f4,14,8072842,11081049,3008207,305780,999004,14,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,14,9515285,20629894,11114609,200000,998112,13,0
0xbec416ac3e36a8ca0571cef5a104edaef2a31a89,14,9751411,27473499,17722088,220000,990001,11,0
0x1b27ff6e68a2fd6490543b17c996c109e64eb432,14,9829176,27107116,17277940,450500,999899,11,3
0x8f100e99ddf699320724e37cb866770381d47382,14,10143491,27878192,17734701,500000,970020,14,1
0x62c71cd34a52c30d894419cbcc55db2afa8032ea,14,10256109,31644636,21388527,480000,989998,12,1
0xc2217b52901763c6eaba87b20d13e91d18764ea6,14,10288629,11725425,1436796,100000,907110,14,6
0x7264d0bfd4daa8fe247aa9404c4579277c535d69,14,10657305,17769989,7112684,100000,999911,14,4
0xe95314d4820adaa48103e025a923a29170d84d9a,14,11335675,11742199,406524,100000,998370,14,0
0x40c41545d5e9be060b39d8c86acf0bc9ae207c0c,14,12340730,20251128,7910398,100000,900000,12,2
0x028a02ebd8e91d63a37aef74f17dc38ce958d974,14,13039623,14346264,1306641,100000,999000,11,0
0xdbb3074be9b5309083a5b801abadb08fae0a6268,14,13285592,23666729,10381137,200000,999700,14,1
0x202f6b395d157879b6f07c5a458629ccd0f6d4a2,14,14146012,15735479,1589467,660900,990001,14,0
0xa0a18960cf80afc02328ba71bdd2ec7ada0bfe56,14,14247888,14516155,268267,800000,999999,14,1
0x52e58a268ac5f10f0b1e4d16a0d1e0c259db9d0c,14,14767885,17757157,2989272,100000,999881,13,0
0x868f5f475dae2ff709d3719fbe515148aabd9252,14,15343332,16871140,1527808,650000,998999,14,3
0x014f90dc199d4aa9aad16a496b99305c1b3aeeef,14,15472422,15539460,67038,500000,999999,11,0
0xdd90bfa4adc7f4401e611abac692d939f9f4cb07,14,15636746,19137653,3500907,300000,998986,13,4
0x30c9c51e06faa8cc71e4c101a69a9ed8d01ee91a,14,15669617,23856845,8187228,500000,970090,11,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,14,15791586,18339646,2548060,100000,999910,14,0
0xc59d7024a5604a448da59deaa9e547653bf15c83,14,15859634,16053524,193890,499999,990000,14,0
0x35e82f4d750a093d27defd9771d124491f74db03,14,16467893,30053622,13585729,160000,999910,14,0
0x8cae1f1d7517331907c5d4d6bd74835c7b68c1a2,14,17115098,27421605,10306507,100000,999115,13,0
0x5cf8c6aa444d2423aad00aa49321bf2f735f7ba3,14,17224905,17660204,435299,500000,998834,12,0
0x0d0df3b561741f2394ec50cc520f2f7f71548dfa,14,17315226,29514335,12199109,100000,990001,13,0
0x2125753228b67d6ff7ba9503fd7f16de9b12c56a,14,18535909,31341852,12805943,100000,998834,13,4
0x0024bfeffce4e2e6ace9cbddd7dfd18abf3f4ba3,14,19428151,20223715,795564,500000,999056,14,4
0x1db235cb0c34dd7cff852970e2ee9b99c377e311,14,19945373,25945924,6000551,780000,999300,13,0
0x20c34ce7d5d620c8b0d475ac76e1f5f42700791e,14,20354955,20693586,338631,200000,999990,13,0
0x6490c028a7498700452694eaa1232e873accd28e,14,20832354,20940579,108225,480000,998977,13,0
0xfd608e846681b1c0dba48d572c4fbb26a2d6a0d4,14,21760924,22410400,649476,100000,999796,13,2
0xb3b1c63f2f3e3a85a30c8ecaa36a1b7dfb6b02cc,14,21956466,32127263,10170797,200000,999243,12,3
0xa80f5e49d874f58f015280cf08cc6e28b6bf75cc,14,21998323,29362994,7364671,440000,999068,14,5
0xdcbad959f69b6d2d04d46ebd2e17aa3dbfef16cc,14,22144441,31617264,9472823,100000,999334,13,1
0x817585cbeb7a8913ac330a90e015fac153ef2832,14,22612804,29660514,7047710,250000,998834,14,2
0xe9d9518fb64d571f4670f8307d9c502eb524dd40,14,23593029,28655204,5062175,150000,999426,13,4
0xb89d67d60f94c9b3bef6d108e0be57fd90017e2f,14,23918083,28707666,4789583,200000,999333,13,0
0x570c5aa79c798e7a418412cc8399ae5bcce570c5,14,24217196,24746275,529079,100000,990000,12,1
0x6980ff18e8e8ed8a2c6a260a74c53b3b33d24c98,14,24265881,27809683,3543802,320000,999826,14,0
0x00e29693ae6039cee8e60c5a72d9d87864a0d625,14,24636945,26174842,1537897,499400,998489,13,3
0xa4094e8bad19542f30e6c22a5a9472d2574d6564,14,24861925,25567980,706055,700000,999999,13,8
0x44049c08e9fe74b871072859841883a46a9f91fd,14,25395076,27031890,1636814,100000,999999,13,1
0x40bbbb079186a2e25101a90210740ad26dc69063,14,26253253,27949827,1696574,250000,998395,14,2
0x8b18c3f28a31ffc75f1045a0839ef97e26c769cc,14,28116719,28710561,593842,441000,991010,14,3
0x47be2c84a30d921bfcac1a1a3fdf8f082e274c41,14,28173808,29590636,1416828,490000,990001,14,0
0xe702a01968800d6249522771fcc3f970f6a25403,14,28243616,28584067,340451,150000,990000,14,2
0xe87c5f908b6caafce430a92699426812c9c4b65b,14,28706059,28747963,41904,500000,990001,12,0
0xff9577b78d9a2ff7ebaa7e687fc5302ea6e61e18,14,28782356,28828951,46595,600000,990001,13,2
0x18e674231a58c239dc7daedcffe15ec3a24cff5c,14,29085512,30609988,1524476,150000,980090,14,2
0x91554e79a17c18990034d1ec3c4f492086d7b2cc,14,29574609,32222322,2647713,100000,991000,12,1
0x2bc0d350edfa83be6e8f71f534315c6ca2aa95e5,14,29665682,29821963,156281,130000,990001,13,2
0x46d50ebca954fc76a6707492a3a8c9071f456554,14,31338174,31877084,538910,220000,990001,13,1
0x16063b26d6911778de57662bab9bf4738b0159d0,14,31338712,31464007,125295,100000,990000,14,2
0xb28eec9f5f49a83d96460ef861bc154ca3e7dafe,14,31643751,32005676,361925,700000,990010,14,3
0x8483fd1a638544acaaab55e6cbd163483f4cb92b,14,32055369,32260246,204877,190000,999900,14,1
0x9beb600c2463bdaa2bea70e836e170985248cb0c,14,32058595,32131229,72634,440000,991030,12,6
0x1fe758e79ee135410b0e551823a02067e753b8d6,14,32125047,32307943,182896,440000,999999,13,7
0xd47e9f076bb39dcf43313a3e6dd3ba91c6a5ef17,14,32244859,32306147,61288,440000,990050,13,1
0x8d4dfaaa4198b6486e0293fec914c2b6a821d4dc,13,821448,31646741,30825293,100000,999798,13,0
0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,13,993921,21484908,20490987,800000,999798,11,1
0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,13,995000,30388068,29393068,790000,999418,11,0
0x822cc93ffd030293e9842c30bbd678f530701867,13,1152554,24893001,23740447,100000,998066,10,0
0x156e175dd063a8ce274c50654ef40e0032b3fbcf,13,1153115,24894329,23741214,400000,996140,12,0
0xf9b46d3d1b22199d4d1025a9cedb540a33f1a2d5,13,1367965,30372944,29004979,500000,998786,12,0
0xe8dfea4ce952be956fad851fc042c7bfb4129271,13,3064215,32168108,29103893,100000,998000,12,0
0x73641b2b9d5a66f2dbdf7cb57dd204a94d5e28f2,13,4152843,13920266,9767423,490000,999780,12,0
0xa80eb66b3e0cf66ccb46f8b8c9e7ff5803eeb820,13,4834249,24233507,19399258,100000,999899,12,1
0xd8d1c08a8ba4fc64bac744f74290b89adcb6bf25,13,6600643,24011933,17411290,100000,998000,13,1
0xc5ac3b7664ba1ac915145cc58f50b89ec3a2970d,13,6939489,14777075,7837586,180000,990002,12,0
0x90079857237da767c38d1d261a39848ea424319e,13,7198586,24062128,16863542,149580,998000,13,0
0xb851291f35a8344a8955ba53fa04595b36dbf276,13,8092479,30344055,22251576,850000,998000,13,0
0x5186a0ea6574e4a17e00e0640d6df22c743fcccc,13,8733042,10215569,1482527,500000,971100,13,2
0xa239de93508791efa4bc8580c73b154d67567f98,13,8828845,28625047,19796202,150000,990003,13,3
0x26c41b10527de2dc870fa5c9d5f4a8dbaa966cdf,13,8840856,24956501,16115645,350000,950123,12,0
0xc35968c7f5475bb03a43c7382526f4118e01c0de,13,8963487,20378683,11415196,100000,990002,13,2
0xaf4c10fef50059d1e3e8ab1c80e46db6a76098b4,13,9146494,22096200,12949706,150000,990001,10,1
0x731a14a44bd6ded453d47a794fe35bae1433c93d,13,9677798,14189194,4511396,350000,990002,12,1
0xca5065ad391a7b8d581c7a20b798c5805a29d657,13,10150506,13147915,2997409,400000,990090,12,5
0xfbb3171fc52fca9f8ff10b2494a6055a51f68717,13,10555282,16557493,6002211,100000,998000,10,0
0x7453223543bbcb27cc024ad4728068a7ce7852f7,13,10884516,20718742,9834226,100000,999781,12,0
0x85bbf253dc9f32d0025ebbcf93be7f8b41245ec3,13,11150485,11910694,760209,200000,990001,12,0
0xa12ace3c2c018724abfd74ff9be7bcc96ce37cfb,13,11396015,12482713,1086698,588900,990000,13,0
0x1e4d3243a287edb687a4cbf2a1223da54e8c835f,13,11571679,22634736,11063057,200000,999798,12,2
0x5a02ff1fa21055e40753fb039b3589781a361e18,13,12518436,19610319,7091883,150000,998446,13,2
0xaa614d5e74b8aa72d9c2a77124ceb780348c2dcc,13,13173088,13266206,93118,500000,999999,12,0
0xdcf85d20ed989209b0b3a0ef641e0e2192f22695,13,13514348,26506900,12992552,100000,999881,13,7
0x7fe995a80075df3dc8ae11a9b82c7fe4202cd87f,13,13680056,31642731,17962675,500000,999881,12,0
0x6e6492e4cada1c69ce4735ef0a393a51a43ca008,13,13757735,32142222,18384487,100000,999881,13,0
0x438ac56065af7c091bfa8f4d6d0214f36e273e02,13,13881145,19372304,5491159,130000,999417,12,3
0x2005d4f4b35b05e54f3131eb92695f2adf99b561,13,14105578,14144069,38491,200000,999881,13,0
0x3e8a5279e71b6f09b7c798a6dc388a491518e76e,13,14398214,15290230,892016,770000,999881,13,0
