tx,token,block,router_sender,router_family,selected_pool,selected_fee,selected_hooked,selected_output,alt_pool,alt_fee,alt_hooked,alt_tick_spacing,alt_init_block,alt_age_blocks,alt_output,regret_bps,beaten,shortfall_bps,alt_ever_used_by_same_sender,alt_ever_used_by_same_family,alt_used_before_this_order_same_sender,alt_used_before_this_order_same_family
0x75f4eaa02fc0028d44cdb1aa4ee20df2a4eed7f2d8fe7a4b65b03c512c1b8701,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9627184,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x6629b21c0d7274ec8a1408e6a4ff7d3d5664f1053a555b4c772fff2d8558988d,300000,False,8626228567779228469211,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,94733,16686146283985383665875.8586177003595136033779206779267592520,-4830.30508005416652738366915797478422860213323294304200089273,True,4830.305080054166527383669158,True,True,True,True
0x43efe592bf67318424f513f41971678d6ce34a9d5265cd082f22ce54f9eb783b,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9628179,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x6629b21c0d7274ec8a1408e6a4ff7d3d5664f1053a555b4c772fff2d8558988d,300000,False,14196454353533267390754,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,95728,27578372332532469508866.6186339210895565011973185166414239522,-4852.32334150967858339851272920685065320894554846126888589336,True,4852.323341509678583398512729,True,True,True,True
0xba4b8dfdc6706f73163469a6d089490363848e0b4ddddb212d8eff4bd3fcd5cb,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9629928,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd072dcaedaba7c7a767cbb62e9d2451baca9a62364a8b9a6c59a43b316b3254,100000,False,403025284660543688533,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,97477,451587338829804967503.157470903709004629626845427773334548054,-1075.36350100292407821620908233391129527494365979323207493290,True,1075.363501002924078216209082,True,True,True,True
0xfe869255b59f8858569591f93c2294ca3c3676bf45c71194d5189cbf7b881bc1,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9631567,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x6629b21c0d7274ec8a1408e6a4ff7d3d5664f1053a555b4c772fff2d8558988d,300000,False,31921240031784551,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,99116,39660612886304581.6657526394489654067139859862838364716234165,-1951.40021580265465212929997284449537678089067649585187137261,True,1951.400215802654652129299973,True,True,True,True
0xaf1fddf67ae691c97aa9b089defd99c440a0c8997ab97b8c373058e57015abaf,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9632517,0xa633c73658857d5241fe21d43f854a82e2d0592c,unlabelled router A,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,10609198904563770698149,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,100066,15869918835518532867942.2686913583669532676538534646440682509,-3314.90033785221541864321590444489390680666041063412258616495,True,3314.900337852215418643215904,True,True,True,True
0x22a5eddb57ed92e1443f61092c246ee4dbee488e15c1572dbaed9a111433e045,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9633066,0xa633c73658857d5241fe21d43f854a82e2d0592c,unlabelled router A,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,8124389563007118,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,100615,9079178169147030.30428197020408426226511178982752978290847991,-1051.62448445442577533803630045797969463952412851057793243118,True,1051.624484454425775338036300,True,True,True,True
0x3cd784d279be17298dfdae2e37b0beca1f686f32e6ed10cb39ddbdadcf1cfb2e,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9650916,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd072dcaedaba7c7a767cbb62e9d2451baca9a62364a8b9a6c59a43b316b3254,100000,False,930781750306192208202,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,118465,1049041636458068116975.84878603931569313886785760675790855225,-1127.31355974737754658926199466993653638997820940569175405645,True,1127.313559747377546589261995,True,True,True,True
0x8a5add2763ce28dce9244119a1559eddbcd119363bb9814e65a651ac420cda34,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9658465,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd072dcaedaba7c7a767cbb62e9d2451baca9a62364a8b9a6c59a43b316b3254,100000,False,1293082588721351615587,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,126014,1484931327932110364893.61668583268593445010398890850145279868,-1291.97044740058100202491188827754746793861398612484789309863,True,1291.970447400581002024911888,True,True,True,True
0x48e679a9a2b48965e5f614b53d119e4c4fbab584480567502890b9140e6a75ee,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9724097,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4309532430509215920811,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,191646,5896402674229700783800.19251753352264380650593502382039808903,-2691.25148229092368378609653829861839316107347439456891950009,True,2691.251482290923683786096538,True,True,True,True
0xa2ff0ad7c712fc939d63d84050757a0ca72493b3b5cd9eeb559e00b69965adee,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9752243,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4629340530252810691555,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,219792,6751295360087801801241.27262918593724999962016554103926211336,-3143.03362045086812549484750333918952213775449034852896775023,True,3143.033620450868125494847503,True,True,True,True
0x90538ff5ef2821f97c0b0db2ffd9f7bfed8849f985d9db38b253ca3a5d478381,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9774501,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4107390521487176,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,242050,5210544848312325.19625669496208408346564656090154743006842203,-2117.15733947181455696590771957578742222888838643127761336959,True,2117.157339471814556965907720,True,True,True,True
0x90538ff5ef2821f97c0b0db2ffd9f7bfed8849f985d9db38b253ca3a5d478381,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9774501,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd072dcaedaba7c7a767cbb62e9d2451baca9a62364a8b9a6c59a43b316b3254,100000,False,3966211000639399,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,242050,5210544848312325.19625669496208408346564656090154743006842203,-2388.10697133901648053937062814597643479278417568931804914695,True,2388.106971339016480539370628,True,True,True,True
0x2a22adb2d3dc682e5ac071fff641d624e38a0e9024b87098e35e96df0240d633,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,9816122,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd072dcaedaba7c7a767cbb62e9d2451baca9a62364a8b9a6c59a43b316b3254,100000,False,892890183617191,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,283671,1166870658973114.24008601794034247949042304003677556221378755,-2347.99352652362817796576178873461774157482938758253324672825,True,2347.993526523628177965761789,True,True,True,True
0xd468f74e3c0da3450f87215e8490f47f224ea5fb96dd4f2236873aa65e0e861f,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,10919252,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,1911718420212963,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,1386801,2245542466777287.76247780309369206071412370422474340777015603,-1486.60758593185551478523255665809762374252247972393625497918,True,1486.607585931855514785232557,True,True,True,True
0xbb9c7293ecc4fcf0aadfe6b715d990ff130290cb124a3d72f2451dfecbb96dc8,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,11389544,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,8147545861939721,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,1857093,9576265641651549.96414847913564731367853761183262672508884270,-1491.93833293186287815000832532238914004922134061203776792042,True,1491.938332931862878150008325,True,True,True,True
0x08568707bcc2f8dc2f80b6f0940838fa8b48446b262f4538e201ab8a27a13d6d,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,11600089,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,16345614568606138610526,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,2067638,26497523626292013916532.5039664838235500480692371620193888277,-3831.26710286719114662955452972542025777485094076013227998483,True,3831.267102867191146629554530,True,True,True,True
0xee720170c810566e88fb03782dedc03644089600888bcb4a5729f94abe64b441,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,12388240,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,11090039036128676,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,2855789,15152701319174314.2544221402435173009621583366997432472196008,-2681.14720766304707808921968794733802938226177657229961362236,True,2681.147207663047078089219688,True,True,False,False
0xe7a004759cb39800d676ebc8a086e8447aa1271ef81dd4fe5e4bb1cc70f349d4,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,12430420,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,1633167284809705650386,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,2897969,1893000239843203707542.90396116077206677990983586378174242550,-1372.59863767909450924780786967812079323239395454459821326778,True,1372.598637679094509247807870,True,True,False,False
0x1c8e90051d5ec3adff798feed8c6129d22730c52527ea21c448cb08dcd384254,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,12581708,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,2282453969112169867483,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,3049257,2798182052439015933592.83312574887458334057054227386854803681,-1843.08266460831334229662410789086641447588790398365718760661,True,1843.082664608313342296624108,True,True,False,False
0x7a27652d68971dae304bc1f6d68052e80e21e1065e84e09b1468047ae3ececed,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,12693383,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,5161381960065531812856,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,3160932,6635694377321680553099.69461614880217745676447771485668232207,-2221.79071762978823150794252758675255876138389272700533103985,True,2221.790717629788231507942528,True,True,True,True
0x39b9f35f99fc7066ca79788a10a835c4b8c775463b5df501eeff706f058f8bfe,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,12996153,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,25098630690387101,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,3463702,44725754761971455.6883300636989642346238844371263447108441605,-4388.32707822127660619244635043561387023023347028800902441722,True,4388.327078221276606192446350,True,True,True,True
0x5fa5363a5402e1014fe9e0e52fcd1ddb884cb68575bed8546f869ee1c6afc105,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,13480248,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,21805373355515843017395,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,3947797,27319155429383443296729.8884161696077482566336148402099872922,-2018.28423580664072776717838183430892897855785629507147219679,True,2018.284235806640727767178382,True,True,True,True
0x2ceae7f06aa9caaee5f19ffe70164bafb40c2deedbad57298b36130f3da47e78,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,13651889,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,597318305954810,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,4119438,713879945617556.588366353866602125708319594347114562975224841,-1632.79050459825615373865443195438576242387025714199186397850,True,1632.790504598256153738654432,True,True,False,False
0xdeea71748cbe2ecd8a78f67038d1eb001dc4cbf23bc4df03a05f18bb08ea92e7,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14293063,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,21031190785719049139572,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,4760612,36982423111094173602442.6102244581570547818902380806538806014,-4313.19285852580963726536028603035441297035856205623134920297,True,4313.192858525809637265360286,True,True,False,False
0x8953d9b84fb8f453de54bea765ba1c2cb995e9995739889d50cc7487086a6b36,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14519160,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,10934750042881575,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,4986709,12174272540511393.4521057875801370508697609322509785604599898,-1018.14912842237961953129203079016199374285512158648561802314,True,1018.149128422379619531292031,True,True,False,False
0xda32188613e15b141cce5bc5f5ef33e5a28113372c486899bf21c71a3ffaea89,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14599998,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,3330168571203666,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,5067547,4294218582557658.18036064238513377879331195543425181856509443,-2244.99520185066859375441241741434685377270106271982091518680,True,2244.995201850668593754412417,True,True,False,False
0x5fe31d389469229843b5d2332b265feec8426c3ae8428f926173fa5ad4a3baee,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14718706,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4986249052510759275795,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,5186255,6763010421973454428957.57442486623953513660991975012978696895,-2627.17526456839924107575889473458831153397109641199633183267,True,2627.175264568399241075758895,True,True,False,False
0x5fe31d389469229843b5d2332b265feec8426c3ae8428f926173fa5ad4a3baee,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14718706,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x6629b21c0d7274ec8a1408e6a4ff7d3d5664f1053a555b4c772fff2d8558988d,300000,False,156002503703516695921,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,5186255,188398097939634147701.092533188258463089967243240569815118322,-1719.52873146827275946526172047280957279411099922519817297336,True,1719.528731468272759465261720,True,True,False,False
0xcf6d0b884b5cecccb547bb5e6a2c708c8f006091597d56d6d5e8c9c8c9e67cd6,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,14802142,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,63711638592656372021076,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,5269691,176004387936624675953893.910503186665667488493954610195142899,-6380.11078362446638370422625608404613930067205911253959574245,True,6380.110783624466383704226256,True,True,False,False
0x73312c74a3ebfd5acc4f20758db6224d35ac084d42ac8c643ec3cdfa66708f86,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,15864482,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,783320290238990090325,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6332031,1401980690226788552474.34829047579540525046832962254090741093,-4412.75977836557878621061985386066044155392185183778079975498,True,4412.759778365578786210619854,True,True,False,False
0xaafd11535e4e5b8bcb3fa888e89fa4f2a2032ad5e3c1effbafed5b50a0a634ec,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16285838,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,5026982850521490,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6753387,6034844233806132.50685577292103343871209396284608109920666328,-1670.07025241642672724010665925293712032563559897409443898164,True,1670.070252416426727240106659,True,True,False,False
0x869b3cb9899899762989de26e195c8a720b212f7bfcd2b1ddb3be86b2e7f1439,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16286419,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4857711073497778,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6753968,6524802241205680.38128924317083924246597432584372121091382730,-2555.00642943601347936846453760131049570442153117145461374151,True,2555.006429436013479368464538,True,True,False,False
0x4a6be367f12146cb5b0efcc58b85374c47c3cd1aece0a8170f7ff9f7c73f0d82,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16286789,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,4038738897897700,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6754338,6034844233806132.50685577292103343871209396284608109920666328,-3307.63356695538658975486457915919516772967442383885269630030,True,3307.633566955386589754864579,True,True,False,False
0xe5b258f279d8c0c509d3b07352f57d974fd569915858cfd1f0f9181fd061f31c,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16287452,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,7519428857514229,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6755001,13048031380155525.8475273637794265334998357485075864086153668,-4237.11620670197892995520860158845853177269363211627499168958,True,4237.116206701978929955208602,True,True,False,False
0x2cbdc5c5bb32e855db8180b0a930bfa9337eb48283e2060a68ad88741e3e9e1c,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16287946,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250000,False,5641678044672598,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6755495,11743511373238046.9738430273885306741952140131477939423965422,-5195.91895016233633582486844144884738615796953689787640017419,True,5195.918950162336335824868441,True,True,False,False
0x2cbdc5c5bb32e855db8180b0a930bfa9337eb48283e2060a68ad88741e3e9e1c,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,16287946,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x6629b21c0d7274ec8a1408e6a4ff7d3d5664f1053a555b4c772fff2d8558988d,300000,False,163775232334405,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,6755495,326277482023356.817302148859808608612854710063098066647707864,-4980.49233067573361859872978490294709899685584751087898524491,True,4980.492330675733618598729785,True,True,False,False
